11011 | PH PROCEDIMIENTOS VASCULARES INTRACRANEALES
158013 | PH NEONATO CON TRASPLANTE DE ÓRGANO U OXIGENACIÓN POR MEMBRANA EXTRACORPÓREA W/MCC
158021 | PH NEONATO, PESO AL NACER <1000 GR CON PROCEDIMIENTO MAYOR
158022 | PH NEONATO, PESO AL NACER <1000 GR CON PROCEDIMIENTO MAYOR W/CC
158023 | PH NEONATO, PESO AL NACER <1000 GR CON PROCEDIMIENTO MAYOR W/MCC
158031 | PH NEONATO, PESO AL NACER <1000 GR SIN PROCEDIMIENTO MAYOR
158032 | PH NEONATO, PESO AL NACER <1000 GR SIN PROCEDIMIENTO MAYOR W/CC
158033 | PH NEONATO, PESO AL NACER <1000 GR SIN PROCEDIMIENTO MAYOR W/MCC
158042 | PH NEONATO, PESO AL NACER 1000-1499 GR CON PROCEDIMIENTO MAYOR W/CC
158043 | PH NEONATO, PESO AL NACER 1000-1499 GR CON PROCEDIMIENTO MAYOR W/MCC
158051 | PH NEONATO, PESO AL NACER 1500-1999 GR CON PROCEDIMIENTO MAYOR
158052 | PH NEONATO, PESO AL NACER 1500-1999 GR CON PROCEDIMIENTO MAYOR W/CC
158053 | PH NEONATO, PESO AL NACER 1500-1999 GR CON PROCEDIMIENTO MAYOR W/MCC
158061 | PH NEONATO, PESO AL NACER 2000-2499 GR CON PROCEDIMIENTO MAYOR
158062 | PH NEONATO, PESO AL NACER 2000-2499 GR CON PROCEDIMIENTO MAYOR W/CC
158063 | PH NEONATO, PESO AL NACER 2000-2499 GR CON PROCEDIMIENTO MAYOR W/MCC
158071 | PH NEONATO, PESO AL NACER >2499 GR CON PROCEDIMIENTO MAYOR
158072 | PH NEONATO, PESO AL NACER >2499 GR CON PROCEDIMIENTO MAYOR W/CC
158073 | PH NEONATO, PESO AL NACER >2499 GR CON PROCEDIMIENTO MAYOR W/MCC
158081 | PH NEONATO, PESO AL NACER >2499 GR CON DISTRESS RESPIRATORIO
158082 | PH NEONATO, PESO AL NACER >2499 GR CON DISTRESS RESPIRATORIO W/CC
158083 | PH NEONATO, PESO AL NACER >2499 GR CON DISTRESS RESPIRATORIO W/MCC
158101 | MH NEONATO MUERTO O TRANSFERIDO A HOSPITAL DE AGUDOS, CON EDAD <5 DIAS AL ALTA
158102 | MH NEONATO MUERTO O TRANSFERIDO A HOSPITAL DE AGUDOS, CON EDAD <5 DIAS AL ALTA W/CC
158103 | MH NEONATO MUERTO O TRANSFERIDO A HOSPITAL DE AGUDOS, CON EDAD <5 DIAS AL ALTA W/MCC
158111 | MH NEONATO, PESO AL NACER 1000-1499 GR SIN PROCEDIMIENTO MAYOR
158112 | MH NEONATO, PESO AL NACER 1000-1499 GR SIN PROCEDIMIENTO MAYOR W/CC
158113 | MH NEONATO, PESO AL NACER 1000-1499 GR SIN PROCEDIMIENTO MAYOR W/MCC
158121 | MH NEONATO, PESO AL NACER 1500-1999 GR SIN PROCEDIMIENTO MAYOR
158122 | MH NEONATO, PESO AL NACER 1500-1999 GR SIN PROCEDIMIENTO MAYOR W/CC
158123 | MH NEONATO, PESO AL NACER 1500-1999 GR SIN PROCEDIMIENTO MAYOR W/MCC
158131 | MH NEONATO, PESO AL NACER 2000-2499 GR SIN PROCEDIMIENTO MAYOR
158132 | MH NEONATO, PESO AL NACER 2000-2499 GR SIN PROCEDIMIENTO MAYOR W/CC
158133 | MH NEONATO, PESO AL NACER 2000-2499 GR SIN PROCEDIMIENTO MAYOR W/MCC
158141 | MH NEONATO, PESO AL NACER >2499 GR CON ANOMALÍA MAYOR O PROBLEMAS HEREDITARIOS
158142 | MH NEONATO, PESO AL NACER >2499 GR CON ANOMALÍA MAYOR O PROBLEMAS HEREDITARIOS W/CC
158143 | MH NEONATO, PESO AL NACER >2499 GR CON ANOMALÍA MAYOR O PROBLEMAS HEREDITARIOS W/MCC
158151 | MH NEONATO, PESO AL NACER >2499 GR CON SÍNDROME DE ASPIRACIÓN
158152 | MH NEONATO, PESO AL NACER >2499 GR CON SÍNDROME DE ASPIRACIÓN W/CC
158153 | MH NEONATO, PESO AL NACER >2499 GR CON SÍNDROME DE ASPIRACIÓN W/MCC
158161 | MH NEONATO, PESO AL NACER >2499 GR CON INFECCIÓN CONGÉNITA/PERINATAL
158162 | MH NEONATO, PESO AL NACER >2499 GR CON INFECCIÓN CONGÉNITA/PERINATAL W/CC
158163 | MH NEONATO, PESO AL NACER >2499 GR CON INFECCIÓN CONGÉNITA/PERINATAL W/MCC
158171 | MH NEONATO, PESO AL NACER >2499 GR SIN PROCEDIMIENTO MAYOR
158172 | MH NEONATO, PESO AL NACER >2499 GR SIN PROCEDIMIENTO MAYOR W/CC
158173 | MH NEONATO, PESO AL NACER >2499 GR SIN PROCEDIMIENTO MAYOR W/MCC
159140 | MA NEONATO, PESO AL NACER >2499 GRS CON ANOMALÍA MAYOR O PROBLEMAS HEREDITARIOS
159160 | MA NEONATO, PESO AL NACER >2499 GR CON INFECCIÓN CONGÉNITA/PERINATAL
159170 | MA NEONATO, PESO AL NACER >2499 GR
161101 | PH TRASPLANTE ALOGÉNICO DE MÉDULA ÓSEA
161102 | PH TRASPLANTE ALOGÉNICO DE MÉDULA ÓSEA W/CC
161103 | PH TRASPLANTE ALOGÉNICO DE MÉDULA ÓSEA W/MCC
161111 | PH TRASPLANTE AUTÓLOGO DE MÉDULA ÓSEA
161112 | PH TRASPLANTE AUTÓLOGO DE MÉDULA ÓSEA W/CC
161113 | PH TRASPLANTE AUTÓLOGO DE MÉDULA ÓSEA W/MCC
161121 | PH PROCEDIMIENTOS SOBRE EL BAZO
161122 | PH PROCEDIMIENTOS SOBRE EL BAZO W/CC
161123 | PH PROCEDIMIENTOS SOBRE EL BAZO W/MCC
161201 | PH OTROS PROCEDIMIENTOS SOBRE SANGRE Y ÓRGANOS HEMATOPOYÉTICOS
161202 | PH OTROS PROCEDIMIENTOS SOBRE SANGRE Y ÓRGANOS HEMATOPOYÉTICOS W/CC
161203 | PH OTROS PROCEDIMIENTOS SOBRE SANGRE Y ÓRGANOS HEMATOPOYÉTICOS W/MCC
162110 | PA TRASPLANTE AUTÓLOGO DE MÉDULA ÓSEA
162120 | PA PROCEDIMIENTOS SOBRE EL BAZO
162210 | PA PROCEDIMIENTOS SOBRE GANGLIOS LINFÁTICOS Y TIMO COMPLEJOS
162220 | PA PROCEDIMIENTO SOBRE GANGLIOS LINFÁTICOS Y TIMO NO COMPLEJOS
163100 | PA TRANSFUSIÓN Y PROCEDIMIENTOS TERAPÉUTICOS SOBRE MÉDULA ÓSEA
163110 | PA PROCEDIMIENTOS DIAGNÓSTICOS SOBRE SANGRE Y ÓRGANOS HEMATOPOYÉTICOS
164101 | MH AGRANULOCITOSIS
164102 | MH AGRANULOCITOSIS W/CC
164103 | MH AGRANULOCITOSIS W/MCC
164111 | MH TRASTORNOS DE COAGULACIÓN
164112 | MH TRASTORNOS DE COAGULACIÓN W/CC
164113 | MH TRASTORNOS DE COAGULACIÓN W/MCC
164121 | MH CRISIS DE ANEMIA FALCIFORME
164122 | MH CRISIS DE ANEMIA FALCIFORME  W/CC
164123 | MH CRISIS DE ANEMIA FALCIFORME  W/MCC
164131 | MH TRASTORNOS DE LOS HEMATÍES EXCEPTO CRISIS DE ANEMIA FALCIFORME
164132 | MH TRASTORNOS DE LOS HEMATÍES EXCEPTO CRISIS DE ANEMIA FALCIFORME W/CC
164133 | MH TRASTORNOS DE LOS HEMATÍES EXCEPTO CRISIS DE ANEMIA FALCIFORME W/MCC
164141 | MH OTROS TRASTORNOS DE LA SANGRE Y ÓRGANOS HEMATOPOYÉTICOS
164142 | MH OTROS TRASTORNOS DE LA SANGRE Y ÓRGANOS HEMATOPOYÉTICOS W/CC
164143 | MH OTROS TRASTORNOS DE LA SANGRE Y ÓRGANOS HEMATOPOYÉTICOS W/MCC
173100 | PA RADIOTERAPIA
173110 | PA QUIMIOTERAPIA POR NEOPLASIA DE PULMÓN Y VEJIGA
173120 | PA QUIMIOTERAPIA POR NEOPLASIA DE COLON
173130 | PA QUIMIOTERAPIA POR NEOPLASIA DE MAMA O DE OVARIO
173140 | PA QUIMIOTERAPIA POR NEOPLASIA GASTROINTESTINAL
173150 | PA QUIMIOTERAPIA POR MELANOMA O NEOPLASIA DE RIÑÓN O PRÓSTATA
173160 | PA QUIMIOTERAPIA POR NEOPLASIA CEREBRAL
173170 | PA QUIMIOTERAPIA POR NEOPLASIA DE CABEZA O CUELLO
173180 | PA QUIMIOTERAPIA POR LEUCEMIA AGUDA
173190 | PA QUIMIOTERAPIA POR LINFOMA, MIELOMA O NEOPLASIA TESTICULAR
173200 | PA QUIMIOTERAPIA POR NEOPLASIA DE PIEL
173210 | PA QUIMIOTERAPIA POR NEOPLASIA GINECOLÓGICA
173220 | PA QUIMIOTERAPIA POR METÁSTASIS
173230 | PA QUIMIOTERAPIA POR OTRA NEOPLASIA
174101 | MH LEUCEMIA AGUDA
174102 | MH LEUCEMIA AGUDA W/CC
174103 | MH LEUCEMIA AGUDA W/MCC
174111 | MH LINFOMA Y LEUCEMIA NO AGUDA
174112 | MH LINFOMA Y LEUCEMIA NO AGUDA W/CC
174113 | MH LINFOMA Y LEUCEMIA NO AGUDA W/MCC
174121 | MH RADIOTERAPIA
174122 | MH RADIOTERAPIA W/CC
174123 | MH RADIOTERAPIA W/MCC
174131 | MH QUIMIOTERAPIA
174132 | MH QUIMIOTERAPIA W/CC
174133 | MH QUIMIOTERAPIA W/MCC
174141 | MH OTROS TRASTORNOS MIELOPROLIFERATIVOS Y NEOPLASIAS MAL DIFERENCIADAS
174142 | MH OTROS TRASTORNOS MIELOPROLIFERATIVOS Y NEOPLASIAS MAL DIFERENCIADAS W/CC
174143 | MH OTROS TRASTORNOS MIELOPROLIFERATIVOS Y NEOPLASIAS MAL DIFERENCIADAS W/MCC
184101 | MH SEPTICEMIA
184102 | MH SEPTICEMIA W/CC
184103 | MH SEPTICEMIA W/MCC
184111 | MH INFECCIÓN TRAS CIRUGÍA Y POST-TRAUMÁTICA
184112 | MH INFECCIÓN TRAS CIRUGÍA Y POST-TRAUMÁTICA W/CC
184113 | MH INFECCIÓN TRAS CIRUGÍA Y POST-TRAUMÁTICA W/MCC
184121 | MH FIEBRE
184122 | MH FIEBRE W/CC
184123 | MH FIEBRE W/MCC
184131 | MH INFECCIÓN NO BACTERIANA
184132 | MH INFECCIÓN NO BACTERIANA W/CC
184133 | MH INFECCIÓN NO BACTERIANA W/MCC
184141 | MH OTRAS ENFERMEDADES BACTERIANAS O PARASITARIAS
184142 | MH OTRAS ENFERMEDADES BACTERIANAS O PARASITARIAS W/CC
184143 | MH OTRAS ENFERMEDADES BACTERIANAS O PARASITARIAS W/MCC
184151 | MH INFECCIÓN VIH
184152 | MH INFECCIÓN VIH W/CC
184153 | MH INFECCIÓN VIH W/MCC
193100 | PA TERAPIA DE SHOCK
194101 | MH ESQUIZOFRENIA
194102 | MH ESQUIZOFRENIA W/CC
194103 | MH ESQUIZOFRENIA W/MCC
194111 | MH DEPRESIÓN MAYOR
194112 | MH DEPRESIÓN MAYOR W/CC
194113 | MH DEPRESIÓN MAYOR W/MCC
194121 | MH TRASTORNOS DE LA PERSONALIDAD Y DEL CONTROL DE LOS IMPULSOS
194122 | MH TRASTORNOS DE LA PERSONALIDAD Y DEL CONTROL DE LOS IMPULSOS W/CC
194123 | MH TRASTORNOS DE LA PERSONALIDAD Y DEL CONTROL DE LOS IMPULSOS W/MCC
194131 | MH TRASTORNO BIPOLAR
194132 | MH TRASTORNO BIPOLAR W/CC
194133 | MH TRASTORNO BIPOLAR W/MCC
194141 | MH DEPRESIÓN
194142 | MH DEPRESIÓN W/CC
194143 | MH DEPRESIÓN W/MCC
194151 | MH NEUROSIS EXCEPTO DEPRESIÓN
194152 | MH NEUROSIS EXCEPTO DEPRESIÓN W/CC
194153 | MH NEUROSIS EXCEPTO DEPRESIÓN W/MCC
194161 | MH TRASTORNOS ORGÁNICOS Y RETRASO MENTAL
194162 | MH TRASTORNOS ORGÁNICOS Y RETRASO MENTAL W/CC
194163 | MH TRASTORNOS ORGÁNICOS Y RETRASO MENTAL W/MCC
194171 | MH TRASTORNOS MENTALES DE INICIO EN LA INFANCIA
194172 | MH TRASTORNOS MENTALES DE INICIO EN LA INFANCIA W/CC
194173 | MH TRASTORNOS MENTALES DE INICIO EN LA INFANCIA W/MCC
194181 | MH TRASTORNO COMPULSIVO NUTRICIONAL
194182 | MH TRASTORNO COMPULSIVO NUTRICIONAL W/CC
194183 | MH TRASTORNO COMPULSIVO NUTRICIONAL W/MCC
194191 | MH OTROS TRASTORNOS MENTALES
194192 | MH OTROS TRASTORNOS MENTALES W/CC
194193 | MH OTROS TRASTORNOS MENTALES W/MCC
195100 | MA SERVICIOS DE SALUD MENTAL EXTENSIVOS
195120 | MA SALUD MENTAL, REALIZACIÓN DE PRUEBAS DIAGNÓSTICAS
195140 | MA PSICOTERAPIA INDIVIDUAL NO AGUDA
195150 | MA TRATAMIENTO INDIVIDUAL POR RETRASO MENTAL
195160 | MA PSICOTERAPIA INDIVIDUAL DE PROBLEMAS DE SALUD MENTAL CON INICIO EN LA INFANCIA
201101 | PH REHABILITACIÓN Y/O TERAPIA DE DESINTOXICACIÓN POR ALCOHOL Y DROGAS,
201102 | PH REHABILITACIÓN Y/O TERAPIA DE DESINTOXICACIÓN POR ALCOHOL Y DROGAS, W/CC
201103 | PH REHABILITACIÓN Y/O TERAPIA DE DESINTOXICACIÓN POR ALCOHOL Y DROGAS, W/MCC
204101 | MH ABUSO Y DEPENDENCIA DROGAS Y ALCOHOL, ALTA VOLUNTARIA
204102 | MH ABUSO Y DEPENDENCIA DROGAS Y ALCOHOL, ALTA VOLUNTARIA W/CC
204103 | MH ABUSO Y DEPENDENCIA DROGAS Y ALCOHOL, ALTA VOLUNTARIA W/MCC
204111 | MH ABUSO Y DEPENDENCIA DE ALCOHOL, OPIÁCEOS Y COCAÍNA
204112 | MH ABUSO Y DEPENDENCIA DE ALCOHOL, OPIÁCEOS Y COCAÍNA W/CC
204113 | MH ABUSO Y DEPENDENCIA DE ALCOHOL, OPIÁCEOS Y COCAÍNA W/MCC
204121 | MH ABUSO Y DEPENDENCIA DE OTRAS DROGAS
204122 | MH ABUSO Y DEPENDENCIA DE OTRAS DROGAS W/CC
204123 | MH ABUSO Y DEPENDENCIA DE OTRAS DROGAS W/MCC
214101 | MH LESIONES DE MÚLTIPLES SITIOS NO ESPECIFICADOS
214102 | MH LESIONES DE MÚLTIPLES SITIOS NO ESPECIFICADOS W/CC
214103 | MH LESIONES DE MÚLTIPLES SITIOS NO ESPECIFICADOS W/MCC
214111 | MH REACCIONES ALÉRGICAS
214112 | MH REACCIONES ALÉRGICAS W/CC
214113 | MH REACCIONES ALÉRGICAS W/MCC
214121 | MH ENVENENAMIENTO Y EFECTO TÓXICO DE DROGAS
214122 | MH ENVENENAMIENTO Y EFECTO TÓXICO DE DROGAS W/CC
214123 | MH ENVENENAMIENTO Y EFECTO TÓXICO DE DROGAS W/MCC
214131 | MH COMPLICACIONES DE TRATAMIENTO
214132 | MH COMPLICACIONES DE TRATAMIENTO W/CC
214133 | MH COMPLICACIONES DE TRATAMIENTO W/MCC
214141 | MH MALTRATO DE NIÑO O ADULTO
214142 | MH MALTRATO DE NIÑO O ADULTO W/CC
214143 | MH MALTRATO DE NIÑO O ADULTO W/MCC
214151 | MH QUEMADURAS DERIVADAS A OTROS HOSPITALES DE AGUDOS
214152 | MH QUEMADURAS DERIVADAS A OTROS HOSPITALES DE AGUDOS W/CC
214153 | MH QUEMADURAS DERIVADAS A OTROS HOSPITALES DE AGUDOS W/MCC
214161 | MH QUEMADURAS
214162 | MH QUEMADURAS W/CC
214163 | MH QUEMADURAS W/MCC
214171 | MH OTRAS DIAGNÓSTICOS DE LESIONES, ENVENENAMIENTOS Y EFECTOS TÓXICOS
214172 | MH OTRAS DIAGNÓSTICOS DE LESIONES, ENVENENAMIENTOS Y EFECTOS TÓXICOS W/CC
214173 | MH OTRAS DIAGNÓSTICOS DE LESIONES, ENVENENAMIENTOS Y EFECTOS TÓXICOS W/MCC
223110 | PA LITOTRICIA EXTRACORPÓREA POR ONDA DE CHOQUE EXCEPTO TRACTO BILIAR O URINARIO
223120 | PA REHABILITACIÓN
223130 | PA SERVICIOS AUXILIARES DIVERSOS NO COMPLEJOS
223140 | PA ESTUDIOS DEL SUEÑO
223160 | PA ESTUDIOS DE IMAGEN, RESONANCIA MAGNÉTICA
223170 | PA ESTUDIOS DE IMAGEN, MEDICINA NUCLEAR
223180 | PA TOMOGRAFÍA COMPUTARIZADA DE CABEZA
223190 | PA OTRA TOMOGRAFÍA COMPUTERIZADA
223200 | PA ESTUDIOS DEL TRACTO URINARIO CON CONTRASTE
223210 | PA ESTUDIOS DE IMAGEN VASCULAR CON CONTRASTE
223220 | PA OTROS ESTUDIOS DE IMAGEN CON CONTRASTE
223230 | PA OTROS PROCEDIMIENTOS POR ULTRASONIDOS
223240 | PA PROCEDIMIENTOS VASCULARES POR ULTRASONIDOS
223250 | PA PROCEDIMIENTOS GINECOLÓGICOS POR ULTRASONIDOS
223260 | PA ESTUDIOS RADIOLÓGICOS MODERADAMENTE COMPLEJOS
223270 | PA CUIDADO DE HERIDA
223290 | PA OTROS ESTUDIOS DE IMÁGENES
224101 | MH REHABILITACIÓN
224102 | MH REHABILITACIÓN W/CC
224103 | MH REHABILITACIÓN W/MCC
224111 | MH SIGNOS Y SÍNTOMAS
224112 | MH SIGNOS Y SÍNTOMAS W/CC
224113 | MH SIGNOS Y SÍNTOMAS W/MCC
224121 | MH OTROS FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD
224122 | MH OTROS FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD W/CC
224123 | MH OTROS FACTORES QUE INFLUYEN EN EL ESTADO DE SALUD W/MCC
235110 | MA MOTIVO DE LA VISITA: ABUSO DE SUSTANCIAS NO AGUDO
235120 | MA MOTIVO DE LA VISITA: PROBLEMA DENTAL
235130 | MA MOTIVO DE LA VISITA: REVISIÓN GENERAL
235150 | MA MOTIVO DE LA VISITA: REALIZACIÓN ELECTROCARDIOGRAMA
235160 | MA MOTIVO DE LA VISITA: VACUNACIÓN
235170 | MA MOTIVO DE LA VISITA: INFUSIÓN DE SUSTANCIAS
235180 | MA MOTIVO DE LA VISITA: CONSULTA U OTRO EXAMEN
235190 | MA MOTIVO DE LA VISITA: OTROS CONTACTOS PARA EL CUIDADO DE LA SALUD
235200 | MA MOTIVO DE LA VISITA: AMENAZA DE ABORTO
235210 | MA MOTIVO DE LA VISITA: ABORTO
235230 | MA MOTIVO DE LA VISITA: ESTADO ANTEPARTO
235250 | MA MOTIVO DE LA VISITA: PATOLOGÍA GASTROINTESTINAL AGUDA
235260 | MA MOTIVO DE LA VISITA: PATOLOGÍA BRONQUIAL AGUDA
235280 | MA MOTIVO DE LA VISITA: LESIÓN DEL SISTEMA NERVIOSO CENTRAL
235290 | MA MOTIVO DE LA VISITA: INSUFICIENCIA CARDIACA Y OTRAS PATOLOGÍAS CARDIACAS
235300 | MA MOTIVO DE LA VISITA: INFARTO AGUDO DE MIOCARDIO Y ARRITMIA
235310 | MA MOTIVO DE LA VISITA: FRACTURAS SIGNIFICATIVAS
235320 | MA MOTIVO DE LA VISITA: PATOLOGÍA AGUDA DEL TRACTO URINARIO
235330 | MA MOTIVO DE LA VISITA: ENFERMEDAD AGUDA HEMATOLÓGICA
235350 | MA MOTIVO DE LA VISITA: INFECCIÓN AGUDA
235360 | MA MOTIVO DE LA VISITA: TRASTORNOS METABÓLICOS AGUDOS
235370 | MA MOTIVO DE LA VISITA: PARO CARDIACO, PARO RESPIRATORIO Y SHOCK
235380 | MA MOTIVO DE LA VISITA: PATOLOGÍA PULMONAR AGUDA
235400 | MA MOTIVO DE LA VISITA: INFECCIÓN AGUDA DEL TRACTO URINARIO
235410 | MA MOTIVO DE LA VISITA: OTRO ESTADO AGUDO COMPLEJO
235420 | MA MOTIVO DE LA VISITA: OTRO ESTADO AGUDO NO COMPLEJO
235430 | MA MOTIVO DE LA VISITA: OTRO ESTADO CRÓNICO COMPLEJO
235440 | MA MOTIVO DE LA VISITA: OTRO ESTADO CRÓNICO NO COMPLEJO
990019 | INAGRUPABLE, CÓDIGO DIAGNÓSTICO NO VÁLIDO COMO DIAGNÓSTICO PRINCIPAL
990029 | INAGRUPABLE, CÓDIGO DIAGNÓSTICO PRINCIPAL ERRÓNEO
990039 | INAGRUPABLE, SIN DIAGNÓSTICO PRINCIPAL
990049 | INAGRUPABLE, EDAD INVÁLIDA
990059 | INAGRUPABLE, GÉNERO INVÁLIDO
990069 | INAGRUPABLE, TIPO DE ALTA NO VÁLIDO
990079 | INAGRUPABLE, PESO AL NACIMIENTO INVÁLIDO
990089 | INAGRUPABLE, DURACIÓN DE LA ESTANCIA NO VÁLIDA
990099 | INAGRUPABLE, PACIENTE AMBULATORIO CON PROCED. DE HOSPITALIZACIÓN
990119 | INAGRUPABLE, SIN CRITERIO DE AGRUPACIÓN PARA HOMBRE
990129 | INAGRUPABLE, SIN CRITERIO DE AGRUPACIÓN PARA MUJER
990149 | INAGRUPABLE, DIAG. PRINCIPAL INVÁLIDO COMO DIAG. DE ALTA PARA CDM 15 NEONATOS
